BEAT,AVG_CALLS,HIGH_RISK_RATIO,SHIFT,SCENARIO,SCENARIO_DEMAND,UNITS,IS_HOTSPOT,SHIFT_HOURS,CAPACITY,COVERAGE,SHORTFALL
826,4.860182370820668,0.726078799249531,Day,risk_aware_2.0,8.389057750759878,1,0,8.0,24.0,4.860182370820668,0.0
827,2.5,0.6622222222222223,Day,risk_aware_2.0,4.155555555555556,0,0,8.0,0.0,0.0,2.5
828,1.4946236559139785,0.7697841726618705,Day,risk_aware_2.0,2.645161290322581,0,0,8.0,0.0,0.0,1.4946236559139785
829,1.0476190476190477,0.7727272727272727,Day,risk_aware_2.0,1.8571428571428572,0,0,8.0,0.0,0.0,1.0476190476190477
831,3.774193548387097,0.7410256410256411,Day,risk_aware_2.0,6.570967741935484,0,0,8.0,0.0,0.0,3.774193548387097
832,3.77742946708464,0.812448132780083,Day,risk_aware_2.0,6.84639498432602,0,0,8.0,0.0,0.0,3.77742946708464
833,2.939799331103679,0.6916951080773607,Day,risk_aware_2.0,4.973244147157191,0,0,8.0,0.0,0.0,2.939799331103679
834,6.796352583586626,0.4235241502683363,Day,risk_aware_2.0,9.674772036474163,1,0,8.0,24.0,6.796352583586626,0.0
835,1.91324200913242,0.5847255369928401,Day,risk_aware_2.0,3.0319634703196345,0,0,8.0,0.0,0.0,1.91324200913242
836,2.030172413793104,0.6772823779193206,Day,risk_aware_2.0,3.4051724137931045,0,0,8.0,0.0,0.0,2.030172413793104
837,2.122171945701357,0.5394456289978679,Day,risk_aware_2.0,3.2669683257918543,0,0,8.0,0.0,0.0,2.122171945701357
838,3.150501672240803,0.7664543524416136,Day,risk_aware_2.0,5.565217391304349,0,0,8.0,0.0,0.0,3.150501672240803
839,2.40625,0.6396103896103896,Day,risk_aware_2.0,3.9453125,0,0,8.0,0.0,0.0,2.40625
841,1.8614718614718613,0.7,Day,risk_aware_2.0,3.164502164502164,0,0,8.0,0.0,0.0,1.8614718614718613
9,1.0,0.5,Day,risk_aware_2.0,1.5,0,0,8.0,0.0,0.0,1.0
931,4.1713395638629285,0.6833457804331591,Day,risk_aware_2.0,7.021806853582555,0,0,8.0,0.0,0.0,4.1713395638629285
932,1.351851851851852,0.8082191780821918,Day,risk_aware_2.0,2.444444444444445,0,0,8.0,0.0,0.0,1.351851851851852
933,1.8976744186046512,0.7892156862745098,Day,risk_aware_2.0,3.395348837209302,0,0,8.0,0.0,0.0,1.8976744186046512
934,7.546268656716418,0.6696993670886076,Day,risk_aware_2.0,12.6,1,0,8.0,24.0,7.546268656716418,0.0
935,1.7899159663865547,0.8732394366197183,Day,risk_aware_2.0,3.3529411764705883,0,0,8.0,0.0,0.0,1.7899159663865547
936,1.5232558139534884,0.7709923664122137,Day,risk_aware_2.0,2.697674418604651,0,0,8.0,0.0,0.0,1.5232558139534884
937,2.125,0.6980392156862745,Day,risk_aware_2.0,3.6083333333333334,0,0,8.0,0.0,0.0,2.125
0,1.0,1.0,Day,hotspot_protect_top5_min2,1.0,0,0,8.0,0.0,0.0,1.0
111,6.622356495468278,0.7582116788321168,Day,hotspot_protect_top5_min2,6.622356495468278,1,0,8.0,24.0,6.622356495468278,0.0
112,2.7836879432624118,0.7796178343949045,Day,hotspot_protect_top5_min2,2.7836879432624118,0,0,8.0,0.0,0.0,2.7836879432624118
113,3.331230283911672,0.6751893939393939,Day,hotspot_protect_top5_min2,3.331230283911672,0,0,8.0,0.0,0.0,3.331230283911672
114,4.544615384615384,0.7237643872714963,Day,hotspot_protect_top5_min2,4.544615384615384,0,0,8.0,0.0,0.0,4.544615384615384
115,11.452380952380953,0.6395530145530145,Day,hotspot_protect_top5_min2,11.452380952380953,1,0,8.0,24.0,11.452380952380953,0.0
116,4.411585365853658,0.6993780234968902,Day,hotspot_protect_top5_min2,4.411585365853658,0,0,8.0,0.0,0.0,4.411585365853658
121,3.9558359621451102,0.5853269537480064,Day,hotspot_protect_top5_min2,3.9558359621451102,0,0,8.0,0.0,0.0,3.9558359621451102
122,17.970501474926255,0.6787590282337492,Day,hotspot_protect_top5_min2,17.970501474926255,3,1,8.0,72.0,17.970501474926255,0.0
123,6.206153846153846,0.5166088249876054,Day,hotspot_protect_top5_min2,6.206153846153846,1,0,8.0,24.0,6.206153846153846,0.0
124,12.47181008902077,0.733999524149417,Day,hotspot_protect_top5_min2,12.47181008902077,1,0,8.0,24.0,12.47181008902077,0.0
126,2.2084942084942085,0.736013986013986,Day,hotspot_protect_top5_min2,2.2084942084942085,0,0,8.0,0.0,0.0,2.2084942084942085
231,2.172794117647059,0.5685279187817259,Day,hotspot_protect_top5_min2,2.172794117647059,0,0,8.0,0.0,0.0,2.172794117647059
232,3.2948717948717947,0.7772373540856031,Day,hotspot_protect_top5_min2,3.2948717948717947,0,0,8.0,0.0,0.0,3.2948717948717947
233,6.805389221556887,0.5736911570611527,Day,hotspot_protect_top5_min2,6.805389221556887,1,0,8.0,24.0,6.805389221556887,0.0
234,5.684684684684685,0.7781299524564184,Day,hotspot_protect_top5_min2,5.684684684684685,1,0,8.0,24.0,5.684684684684685,0.0
235,1.484076433121019,0.6437768240343348,Day,hotspot_protect_top5_min2,1.484076433121019,0,0,8.0,0.0,0.0,1.484076433121019
241,3.148026315789474,0.7168234064785789,Day,hotspot_protect_top5_min2,3.148026315789474,0,0,8.0,0.0,0.0,3.148026315789474
242,12.516320474777448,0.7216690374585112,Day,hotspot_protect_top5_min2,12.516320474777448,1,0,8.0,24.0,12.516320474777448,0.0
243,3.757188498402556,0.6751700680272109,Day,hotspot_protect_top5_min2,3.757188498402556,0,0,8.0,0.0,0.0,3.757188498402556
245,1.308641975308642,0.8301886792452831,Day,hotspot_protect_top5_min2,1.308641975308642,0,0,8.0,0.0,0.0,1.308641975308642
246,1.860169491525424,0.715261958997722,Day,hotspot_protect_top5_min2,1.860169491525424,0,0,8.0,0.0,0.0,1.860169491525424
311,10.804154302670623,0.4660807470475144,Day,hotspot_protect_top5_min2,10.804154302670623,1,0,8.0,24.0,10.804154302670623,0.0
312,3.9369085173501577,0.6145833333333334,Day,hotspot_protect_top5_min2,3.9369085173501577,0,0,8.0,0.0,0.0,3.9369085173501577
313,18.71044776119403,0.6381620931716656,Day,hotspot_protect_top5_min2,18.71044776119403,3,1,8.0,72.0,18.71044776119403,0.0
314,4.009316770186335,0.8721920991479474,Day,hotspot_protect_top5_min2,4.009316770186335,0,0,8.0,0.0,0.0,4.009316770186335
315,10.82492581602374,0.7922149122807017,Day,hotspot_protect_top5_min2,10.82492581602374,1,0,8.0,24.0,10.82492581602374,0.0
316,1.1547619047619049,0.6907216494845361,Day,hotspot_protect_top5_min2,1.1547619047619049,0,0,8.0,0.0,0.0,1.1547619047619049
321,6.322388059701493,0.7629839471199245,Day,hotspot_protect_top5_min2,6.322388059701493,1,0,8.0,24.0,6.322388059701493,0.0
322,2.436860068259385,0.6974789915966386,Day,hotspot_protect_top5_min2,2.436860068259385,0,0,8.0,0.0,0.0,2.436860068259385
323,1.9491525423728813,0.7978260869565217,Day,hotspot_protect_top5_min2,1.9491525423728813,0,0,8.0,0.0,0.0,1.9491525423728813
324,3.049342105263158,0.7292340884573895,Day,hotspot_protect_top5_min2,3.049342105263158,0,0,8.0,0.0,0.0,3.049342105263158
325,2.3587786259541983,0.7475728155339806,Day,hotspot_protect_top5_min2,2.3587786259541983,0,0,8.0,0.0,0.0,2.3587786259541983
326,2.935374149659864,0.712630359212051,Day,hotspot_protect_top5_min2,2.935374149659864,0,0,8.0,0.0,0.0,2.935374149659864
327,3.4824281150159746,0.7541284403669725,Day,hotspot_protect_top5_min2,3.4824281150159746,0,0,8.0,0.0,0.0,3.4824281150159746
431,2.0292887029288704,0.6,Day,hotspot_protect_top5_min2,2.0292887029288704,0,0,8.0,0.0,0.0,2.0292887029288704
432,3.1525974025974026,0.7075180226570545,Day,hotspot_protect_top5_min2,3.1525974025974026,0,0,8.0,0.0,0.0,3.1525974025974026
433,2.75,0.7014742014742015,Day,hotspot_protect_top5_min2,2.75,0,0,8.0,0.0,0.0,2.75
434,2.6655405405405403,0.7275031685678074,Day,hotspot_protect_top5_min2,2.6655405405405403,0,0,8.0,0.0,0.0,2.6655405405405403
435,1.3243243243243243,0.673469387755102,Day,hotspot_protect_top5_min2,1.3243243243243243,0,0,8.0,0.0,0.0,1.3243243243243243
436,4.647058823529412,0.4037308461025983,Day,hotspot_protect_top5_min2,4.647058823529412,0,0,8.0,0.0,0.0,4.647058823529412
437,5.208955223880597,0.7065902578796561,Day,hotspot_protect_top5_min2,5.208955223880597,1,0,8.0,24.0,5.208955223880597,0.0
438,3.218241042345277,0.659919028340081,Day,hotspot_protect_top5_min2,3.218241042345277,0,0,8.0,0.0,0.0,3.218241042345277
439,1.4621848739495795,0.8333333333333334,Day,hotspot_protect_top5_min2,1.4621848739495795,0,0,8.0,0.0,0.0,1.4621848739495795
441,5.693693693693693,0.7109704641350211,Day,hotspot_protect_top5_min2,5.693693693693693,1,0,8.0,24.0,5.693693693693693,0.0
442,3.0915254237288137,0.694078947368421,Day,hotspot_protect_top5_min2,3.0915254237288137,0,0,8.0,0.0,0.0,3.0915254237288137
443,1.8716814159292037,0.7966903073286052,Day,hotspot_protect_top5_min2,1.8716814159292037,0,0,8.0,0.0,0.0,1.8716814159292037
444,2.4788732394366195,0.6818181818181818,Day,hotspot_protect_top5_min2,2.4788732394366195,0,0,8.0,0.0,0.0,2.4788732394366195
445,2.803333333333333,0.7538644470868014,Day,hotspot_protect_top5_min2,2.803333333333333,0,0,8.0,0.0,0.0,2.803333333333333
446,3.883792048929664,0.7724409448818897,Day,hotspot_protect_top5_min2,3.883792048929664,0,0,8.0,0.0,0.0,3.883792048929664
447,3.231270358306189,0.6814516129032258,Day,hotspot_protect_top5_min2,3.231270358306189,0,0,8.0,0.0,0.0,3.231270358306189
451,4.530674846625767,0.7115775220040623,Day,hotspot_protect_top5_min2,4.530674846625767,0,0,8.0,0.0,0.0,4.530674846625767
452,2.2895752895752897,0.7032040472175379,Day,hotspot_protect_top5_min2,2.2895752895752897,0,0,8.0,0.0,0.0,2.2895752895752897
511,8.367469879518072,0.6558675305975522,Day,hotspot_protect_top5_min2,8.367469879518072,1,0,8.0,24.0,8.367469879518072,0.0
512,16.818991097922847,0.3623853211009174,Day,hotspot_protect_top5_min2,16.818991097922847,3,1,8.0,72.0,16.818991097922847,0.0
514,5.209090909090909,0.4956369982547993,Day,hotspot_protect_top5_min2,5.209090909090909,1,0,8.0,24.0,5.209090909090909,0.0
515,2.6391752577319587,0.7057291666666666,Day,hotspot_protect_top5_min2,2.6391752577319587,0,0,8.0,0.0,0.0,2.6391752577319587
516,2.3450980392156864,0.6889632107023411,Day,hotspot_protect_top5_min2,2.3450980392156864,0,0,8.0,0.0,0.0,2.3450980392156864
517,4.445121951219512,0.6364883401920439,Day,hotspot_protect_top5_min2,4.445121951219512,0,0,8.0,0.0,0.0,4.445121951219512
518,1.8027522935779816,0.638676844783715,Day,hotspot_protect_top5_min2,1.8027522935779816,0,0,8.0,0.0,0.0,1.8027522935779816
521,40.33727810650888,0.5269913451664955,Day,hotspot_protect_top5_min2,40.33727810650888,5,1,8.0,120.0,40.33727810650888,0.0
522,5.966867469879518,0.4371529530540131,Day,hotspot_protect_top5_min2,5.966867469879518,1,0,8.0,24.0,5.966867469879518,0.0
523,4.367283950617284,0.6515901060070671,Day,hotspot_protect_top5_min2,4.367283950617284,0,0,8.0,0.0,0.0,4.367283950617284
524,20.51044776119403,0.5405326735555233,Day,hotspot_protect_top5_min2,20.51044776119403,4,1,8.0,96.0,20.51044776119403,0.0
525,2.008403361344538,0.7133891213389121,Day,hotspot_protect_top5_min2,2.008403361344538,0,0,8.0,0.0,0.0,2.008403361344538
526,5.921921921921922,0.5278904665314401,Day,hotspot_protect_top5_min2,5.921921921921922,1,0,8.0,24.0,5.921921921921922,0.0
527,2.2490272373540856,0.6245674740484429,Day,hotspot_protect_top5_min2,2.2490272373540856,0,0,8.0,0.0,0.0,2.2490272373540856
528,3.567741935483871,0.5379746835443038,Day,hotspot_protect_top5_min2,3.567741935483871,0,0,8.0,0.0,0.0,3.567741935483871
529,6.686746987951807,0.6463963963963963,Day,hotspot_protect_top5_min2,6.686746987951807,1,0,8.0,24.0,6.686746987951807,0.0
531,6.370481927710843,0.5697399527186762,Day,hotspot_protect_top5_min2,6.370481927710843,1,0,8.0,24.0,6.370481927710843,0.0
541,4.7859327217125385,0.5693290734824281,Day,hotspot_protect_top5_min2,4.7859327217125385,0,0,8.0,0.0,0.0,4.7859327217125385
611,12.432835820895525,0.7651860744297719,Day,hotspot_protect_top5_min2,12.432835820895525,1,0,8.0,24.0,12.432835820895525,0.0
612,2.039840637450199,0.76953125,Day,hotspot_protect_top5_min2,2.039840637450199,0,0,8.0,0.0,0.0,2.039840637450199
613,5.280120481927711,0.6662863662293211,Day,hotspot_protect_top5_min2,5.280120481927711,1,0,8.0,24.0,5.280120481927711,0.0
614,10.928994082840235,0.6361667569030861,Day,hotspot_protect_top5_min2,10.928994082840235,1,0,8.0,24.0,10.928994082840235,0.0
615,2.193916349809886,0.7521663778162911,Day,hotspot_protect_top5_min2,2.193916349809886,0,0,8.0,0.0,0.0,2.193916349809886
616,1.403225806451613,0.6436781609195402,Day,hotspot_protect_top5_min2,1.403225806451613,0,0,8.0,0.0,0.0,1.403225806451613
617,1.3111111111111111,0.7711864406779662,Day,hotspot_protect_top5_min2,1.3111111111111111,0,0,8.0,0.0,0.0,1.3111111111111111
618,1.729281767955801,0.7731629392971247,Day,hotspot_protect_top5_min2,1.729281767955801,0,0,8.0,0.0,0.0,1.729281767955801
621,6.163141993957704,0.6852941176470588,Day,hotspot_protect_top5_min2,6.163141993957704,1,0,8.0,24.0,6.163141993957704,0.0
622,7.030211480362538,0.512677266867211,Day,hotspot_protect_top5_min2,7.030211480362538,1,0,8.0,24.0,7.030211480362538,0.0
623,5.954819277108434,0.7567020738492666,Day,hotspot_protect_top5_min2,5.954819277108434,1,0,8.0,24.0,5.954819277108434,0.0
624,3.963302752293578,0.716820987654321,Day,hotspot_protect_top5_min2,3.963302752293578,0,0,8.0,0.0,0.0,3.963302752293578
625,3.899686520376176,0.7837620578778135,Day,hotspot_protect_top5_min2,3.899686520376176,0,0,8.0,0.0,0.0,3.899686520376176
626,3.074324324324324,0.578021978021978,Day,hotspot_protect_top5_min2,3.074324324324324,0,0,8.0,0.0,0.0,3.074324324324324
627,12.327380952380953,0.7349106711733462,Day,hotspot_protect_top5_min2,12.327380952380953,1,0,8.0,24.0,12.327380952380953,0.0
628,3.506622516556291,0.7355996222851747,Day,hotspot_protect_top5_min2,3.506622516556291,0,0,8.0,0.0,0.0,3.506622516556291
711,1.2,0.7619047619047619,Day,hotspot_protect_top5_min2,1.2,0,0,8.0,0.0,0.0,1.2
712,10.586309523809524,0.7334832724205791,Day,hotspot_protect_top5_min2,10.586309523809524,1,0,8.0,24.0,10.586309523809524,0.0
713,5.737951807228916,0.6330708661417322,Day,hotspot_protect_top5_min2,5.737951807228916,1,0,8.0,24.0,5.737951807228916,0.0
714,2.393258426966292,0.7183098591549296,Day,hotspot_protect_top5_min2,2.393258426966292,0,0,8.0,0.0,0.0,2.393258426966292
721,3.915309446254072,0.7046589018302829,Day,hotspot_protect_top5_min2,3.915309446254072,0,0,8.0,0.0,0.0,3.915309446254072
722,4.062111801242236,0.7392966360856269,Day,hotspot_protect_top5_min2,4.062111801242236,0,0,8.0,0.0,0.0,4.062111801242236
723,8.802395209580839,0.6017006802721089,Day,hotspot_protect_top5_min2,8.802395209580839,1,0,8.0,24.0,8.802395209580839,0.0
724,3.297029702970297,0.7147147147147147,Day,hotspot_protect_top5_min2,3.297029702970297,0,0,8.0,0.0,0.0,3.297029702970297
725,3.389937106918239,0.6289424860853432,Day,hotspot_protect_top5_min2,3.389937106918239,0,0,8.0,0.0,0.0,3.389937106918239
811,2.883280757097792,0.6958424507658644,Day,hotspot_protect_top5_min2,2.883280757097792,0,0,8.0,0.0,0.0,2.883280757097792
812,1.1025641025641026,0.5348837209302325,Day,hotspot_protect_top5_min2,1.1025641025641026,0,0,8.0,0.0,0.0,1.1025641025641026
813,11.892857142857142,0.69994994994995,Day,hotspot_protect_top5_min2,11.892857142857142,1,0,8.0,24.0,11.892857142857142,0.0
814,1.681818181818182,0.6696696696696697,Day,hotspot_protect_top5_min2,1.681818181818182,0,0,8.0,0.0,0.0,1.681818181818182
821,4.269938650306749,0.7176724137931034,Day,hotspot_protect_top5_min2,4.269938650306749,0,0,8.0,0.0,0.0,4.269938650306749
822,3.2090032154340835,0.7064128256513026,Day,hotspot_protect_top5_min2,3.2090032154340835,0,0,8.0,0.0,0.0,3.2090032154340835
823,2.14859437751004,0.6448598130841121,Day,hotspot_protect_top5_min2,2.14859437751004,0,0,8.0,0.0,0.0,2.14859437751004
824,3.4588607594936707,0.7127172918572735,Day,hotspot_protect_top5_min2,3.4588607594936707,0,0,8.0,0.0,0.0,3.4588607594936707
825,2.752808988764045,0.5850340136054422,Day,hotspot_protect_top5_min2,2.752808988764045,0,0,8.0,0.0,0.0,2.752808988764045
826,4.860182370820668,0.726078799249531,Day,hotspot_protect_top5_min2,4.860182370820668,1,0,8.0,24.0,4.860182370820668,0.0
827,2.5,0.6622222222222223,Day,hotspot_protect_top5_min2,2.5,0,0,8.0,0.0,0.0,2.5
828,1.4946236559139785,0.7697841726618705,Day,hotspot_protect_top5_min2,1.4946236559139785,0,0,8.0,0.0,0.0,1.4946236559139785
829,1.0476190476190477,0.7727272727272727,Day,hotspot_protect_top5_min2,1.0476190476190477,0,0,8.0,0.0,0.0,1.0476190476190477
831,3.774193548387097,0.7410256410256411,Day,hotspot_protect_top5_min2,3.774193548387097,0,0,8.0,0.0,0.0,3.774193548387097
832,3.77742946708464,0.812448132780083,Day,hotspot_protect_top5_min2,3.77742946708464,0,0,8.0,0.0,0.0,3.77742946708464
833,2.939799331103679,0.6916951080773607,Day,hotspot_protect_top5_min2,2.939799331103679,0,0,8.0,0.0,0.0,2.939799331103679
834,6.796352583586626,0.4235241502683363,Day,hotspot_protect_top5_min2,6.796352583586626,1,0,8.0,24.0,6.796352583586626,0.0
835,1.91324200913242,0.5847255369928401,Day,hotspot_protect_top5_min2,1.91324200913242,0,0,8.0,0.0,0.0,1.91324200913242
836,2.030172413793104,0.6772823779193206,Day,hotspot_protect_top5_min2,2.030172413793104,0,0,8.0,0.0,0.0,2.030172413793104
837,2.122171945701357,0.5394456289978679,Day,hotspot_protect_top5_min2,2.122171945701357,0,0,8.0,0.0,0.0,2.122171945701357
838,3.150501672240803,0.7664543524416136,Day,hotspot_protect_top5_min2,3.150501672240803,0,0,8.0,0.0,0.0,3.150501672240803
839,2.40625,0.6396103896103896,Day,hotspot_protect_top5_min2,2.40625,0,0,8.0,0.0,0.0,2.40625
841,1.8614718614718613,0.7,Day,hotspot_protect_top5_min2,1.8614718614718613,0,0,8.0,0.0,0.0,1.8614718614718613
9,1.0,0.5,Day,hotspot_protect_top5_min2,1.0,0,0,8.0,0.0,0.0,1.0
931,4.1713395638629285,0.6833457804331591,Day,hotspot_protect_top5_min2,4.1713395638629285,0,0,8.0,0.0,0.0,4.1713395638629285
932,1.351851851851852,0.8082191780821918,Day,hotspot_protect_top5_min2,1.351851851851852,0,0,8.0,0.0,0.0,1.351851851851852
933,1.8976744186046512,0.7892156862745098,Day,hotspot_protect_top5_min2,1.8976744186046512,0,0,8.0,0.0,0.0,1.8976744186046512
934,7.546268656716418,0.6696993670886076,Day,hotspot_protect_top5_min2,7.546268656716418,1,0,8.0,24.0,7.546268656716418,0.0
935,1.7899159663865547,0.8732394366197183,Day,hotspot_protect_top5_min2,1.7899159663865547,0,0,8.0,0.0,0.0,1.7899159663865547
936,1.5232558139534884,0.7709923664122137,Day,hotspot_protect_top5_min2,1.5232558139534884,0,0,8.0,0.0,0.0,1.5232558139534884
937,2.125,0.6980392156862745,Day,hotspot_protect_top5_min2,2.125,0,0,8.0,0.0,0.0,2.125
0,1.0,1.0,Evening,status_quo,1.0,0,0,8.0,0.0,0.0,1.0
111,5.86053412462908,0.7827848101265823,Evening,status_quo,5.86053412462908,1,0,8.0,24.0,5.86053412462908,0.0
112,2.460144927536232,0.8232695139911634,Evening,status_quo,2.460144927536232,0,0,8.0,0.0,0.0,2.460144927536232
113,2.624183006535948,0.7696139476961394,Evening,status_quo,2.624183006535948,0,0,8.0,0.0,0.0,2.624183006535948
114,4.113496932515337,0.819537658463833,Evening,status_quo,4.113496932515337,1,0,8.0,24.0,4.113496932515337,0.0
115,9.950437317784257,0.6905947846469381,Evening,status_quo,9.950437317784257,1,0,8.0,24.0,9.950437317784257,0.0
116,4.177570093457944,0.7994034302759135,Evening,status_quo,4.177570093457944,1,0,8.0,24.0,4.177570093457944,0.0
121,4.950920245398773,0.7292441140024783,Evening,status_quo,4.950920245398773,1,0,8.0,24.0,4.950920245398773,0.0
122,18.37719298245614,0.7581543357199682,Evening,status_quo,18.37719298245614,2,1,8.0,48.0,18.37719298245614,0.0
123,4.814024390243903,0.7846738442051931,Evening,status_quo,4.814024390243903,1,0,8.0,24.0,4.814024390243903,0.0
124,10.06122448979592,0.7751376412634019,Evening,status_quo,10.06122448979592,1,0,8.0,24.0,10.06122448979592,0.0
126,1.8642533936651584,0.8398058252427184,Evening,status_quo,1.8642533936651584,0,0,8.0,0.0,0.0,1.8642533936651584
231,1.6871794871794872,0.7963525835866262,Evening,status_quo,1.6871794871794872,0,0,8.0,0.0,0.0,1.6871794871794872
232,3.064516129032258,0.86,Evening,status_quo,3.064516129032258,0,0,8.0,0.0,0.0,3.064516129032258
233,5.517964071856287,0.7270754205100379,Evening,status_quo,5.517964071856287,1,0,8.0,24.0,5.517964071856287,0.0
234,4.544910179640719,0.8405797101449275,Evening,status_quo,4.544910179640719,1,0,8.0,24.0,4.544910179640719,0.0
235,1.2580645161290325,0.967948717948718,Evening,status_quo,1.2580645161290325,0,0,8.0,0.0,0.0,1.2580645161290325
241,2.751655629139073,0.7653429602888087,Evening,status_quo,2.751655629139073,0,0,8.0,0.0,0.0,2.751655629139073
242,10.947521865889213,0.8173102529960053,Evening,status_quo,10.947521865889213,1,0,8.0,24.0,10.947521865889213,0.0
243,3.29073482428115,0.7223300970873786,Evening,status_quo,3.29073482428115,0,0,8.0,0.0,0.0,3.29073482428115
245,1.240506329113924,0.6836734693877551,Evening,status_quo,1.240506329113924,0,0,8.0,0.0,0.0,1.240506329113924
246,1.7644444444444445,0.7984886649874056,Evening,status_quo,1.7644444444444445,0,0,8.0,0.0,0.0,1.7644444444444445
311,7.809941520467836,0.6042680643953575,Evening,status_quo,7.809941520467836,1,0,8.0,24.0,7.809941520467836,0.0
312,2.781758957654723,0.7962529274004684,Evening,status_quo,2.781758957654723,0,0,8.0,0.0,0.0,2.781758957654723
313,10.651026392961876,0.7579845814977973,Evening,status_quo,10.651026392961876,1,1,8.0,24.0,10.651026392961876,0.0
314,2.915824915824916,0.8937644341801386,Evening,status_quo,2.915824915824916,0,0,8.0,0.0,0.0,2.915824915824916
315,9.854651162790695,0.871976401179941,Evening,status_quo,9.854651162790695,1,0,8.0,24.0,9.854651162790695,0.0
316,1.3103448275862069,0.8596491228070176,Evening,status_quo,1.3103448275862069,0,0,8.0,0.0,0.0,1.3103448275862069
321,5.691394658753709,0.8461939520333681,Evening,status_quo,5.691394658753709,1,0,8.0,24.0,5.691394658753709,0.0
322,2.3694029850746268,0.7984251968503937,Evening,status_quo,2.3694029850746268,0,0,8.0,0.0,0.0,2.3694029850746268
323,1.7899543378995433,0.8443877551020408,Evening,status_quo,1.7899543378995433,0,0,8.0,0.0,0.0,1.7899543378995433
324,2.56271186440678,0.8068783068783069,Evening,status_quo,2.56271186440678,0,0,8.0,0.0,0.0,2.56271186440678
325,1.9428571428571428,0.8067226890756303,Evening,status_quo,1.9428571428571428,0,0,8.0,0.0,0.0,1.9428571428571428
326,3.631229235880399,0.6340347666971637,Evening,status_quo,3.631229235880399,1,0,8.0,24.0,3.631229235880399,0.0
327,4.009118541033435,0.6739954510993177,Evening,status_quo,4.009118541033435,1,0,8.0,24.0,4.009118541033435,0.0
431,2.2153284671532845,0.8039538714991763,Evening,status_quo,2.2153284671532845,0,0,8.0,0.0,0.0,2.2153284671532845
432,2.9833333333333334,0.8312849162011173,Evening,status_quo,2.9833333333333334,0,0,8.0,0.0,0.0,2.9833333333333334
433,2.8424657534246576,0.808433734939759,Evening,status_quo,2.8424657534246576,0,0,8.0,0.0,0.0,2.8424657534246576
434,2.6280701754385967,0.8731642189586115,Evening,status_quo,2.6280701754385967,0,0,8.0,0.0,0.0,2.6280701754385967
435,1.0384615384615383,0.8888888888888888,Evening,status_quo,1.0384615384615383,0,0,8.0,0.0,0.0,1.0384615384615383
436,3.852307692307692,0.4744408945686901,Evening,status_quo,3.852307692307692,1,0,8.0,24.0,3.852307692307692,0.0
437,4.097560975609756,0.8511904761904762,Evening,status_quo,4.097560975609756,1,0,8.0,24.0,4.097560975609756,0.0
438,3.2403846153846154,0.8061325420375866,Evening,status_quo,3.2403846153846154,0,0,8.0,0.0,0.0,3.2403846153846154
439,1.3148148148148149,0.9014084507042254,Evening,status_quo,1.3148148148148149,0,0,8.0,0.0,0.0,1.3148148148148149
441,5.672619047619048,0.8368310598111228,Evening,status_quo,5.672619047619048,1,0,8.0,24.0,5.672619047619048,0.0
442,3.10377358490566,0.8459979736575481,Evening,status_quo,3.10377358490566,0,0,8.0,0.0,0.0,3.10377358490566
443,2.1752988047808763,0.8992673992673993,Evening,status_quo,2.1752988047808763,0,0,8.0,0.0,0.0,2.1752988047808763
444,2.210526315789474,0.819047619047619,Evening,status_quo,2.210526315789474,0,0,8.0,0.0,0.0,2.210526315789474
445,2.588235294117647,0.9077540106951872,Evening,status_quo,2.588235294117647,0,0,8.0,0.0,0.0,2.588235294117647
446,4.29673590504451,0.7928176795580111,Evening,status_quo,4.29673590504451,1,0,8.0,24.0,4.29673590504451,0.0
447,2.734426229508197,0.8489208633093526,Evening,status_quo,2.734426229508197,0,0,8.0,0.0,0.0,2.734426229508197
451,3.975757575757576,0.8475609756097561,Evening,status_quo,3.975757575757576,1,0,8.0,24.0,3.975757575757576,0.0
452,2.027027027027027,0.8476190476190476,Evening,status_quo,2.027027027027027,0,0,8.0,0.0,0.0,2.027027027027027
511,7.970760233918129,0.8580337490829053,Evening,status_quo,7.970760233918129,1,0,8.0,24.0,7.970760233918129,0.0
512,10.394736842105264,0.589873417721519,Evening,status_quo,10.394736842105264,1,1,8.0,24.0,10.394736842105264,0.0
514,3.333333333333333,0.7557692307692307,Evening,status_quo,3.333333333333333,0,0,8.0,0.0,0.0,3.333333333333333
515,2.6232876712328768,0.8172323759791122,Evening,status_quo,2.6232876712328768,0,0,8.0,0.0,0.0,2.6232876712328768
516,2.125,0.8431372549019608,Evening,status_quo,2.125,0,0,8.0,0.0,0.0,2.125
517,3.140625,0.7532338308457711,Evening,status_quo,3.140625,0,0,8.0,0.0,0.0,3.140625
518,1.6666666666666667,0.78,Evening,status_quo,1.6666666666666667,0,0,8.0,0.0,0.0,1.6666666666666667
521,23.29360465116279,0.7566454511418944,Evening,status_quo,23.29360465116279,2,1,8.0,48.0,23.29360465116279,0.0
522,4.27355623100304,0.6301564722617354,Evening,status_quo,4.27355623100304,1,0,8.0,24.0,4.27355623100304,0.0
523,7.317220543806647,0.8026424442609413,Evening,status_quo,7.317220543806647,1,0,8.0,24.0,7.317220543806647,0.0
524,12.8600583090379,0.7440489684878713,Evening,status_quo,12.8600583090379,1,1,8.0,24.0,12.8600583090379,0.0
525,2.138888888888889,0.5231910946196661,Evening,status_quo,2.138888888888889,0,0,8.0,0.0,0.0,2.138888888888889
